organization_id,name,location,latitude,longitude,industry_id,description,siret
13788,Advans International,,,,6,"Fondée sur une expérience de plus de 15 ans dans la microfinance, Advans a été créée en 2005 avec plusieurs grandes institutions financières internationales (BEI, KfW, FMO, FISEA-Groupe AFD, IFC et CDC). La mission d’Advans est de répondre aux besoins de services financiers des Micros, Petites et Moyennes Entreprises (MPME) et des autres agents économiques qui ont un accès inadapté, limité ou inexistant aux services financiers classiques, en leur offrant des services financiers adaptés de manière durable et responsable.
Le réseau Advans opère actuellement dans dix pays : le Cambodge, le Cameroun, la Côte d’Ivoire, le Ghana, le Myanmar, le Nigeria, le Pakistan, la République Démocratique du Congo, la Tanzanie et la Tunisie. En tant que siège du groupe Advans, Advans International assure la supervision de chaque institution Advans et fournit un appui  fonctionnel complet. Les Institutions de Microfinance (IMFs) du réseau Advans servent près de 755 000 clients, pour un portefeuille de prêts de plus de 770 millions d'euros et un total de dépôts de plus de 404 millions d'euros. Le groupe emploie plus de 6 400 personnes.
",
13789,F.de Gastines,,,,5,Industrie textile,
13791,BOLLORE MAINGUET,,,,4,"Notre cabinet d'expertise comptable Bollore Mainguet accompagne les chefs d'entreprise et les créateurs dans tous les secteurs d'activité.
Nous somme à la recherche d'un collaborateur comptable H/F en CDI.",
13796,RESTAURANT LE COLOMBIER,,,,13,RESTAURANT LE COLOMBIER,
13799,LA GRANDE OURSE,,,,13,La Grande Ourse est une agence de voyages spécialisée dans l’organisation de séjours de vacances adaptés pour adultes en situation de handicap mental. Nos vacanciers sont des « majeurs protégés nécessitant une prise en charge particulière et adaptée. ,
13801,AkzoNobel France,,,,10,,
13803,Nike France SAS,,,,5,,
13804,INFORMATIS TS,,,,16,"INFORMATIS TS intervient depuis 1971 dans le conseil depuis l'étude organisationnelle stratégique d'ensemble, jusqu'au diagnostic, étude d'opportunité, étude de performance, schéma directeur et proposition de solutions adaptées.

Mise à disposition de nos consultants chez les clients pour la plupart Grands Comptes dans tous les domaines de l'informatique et des hautes technologies.

Nous étudions et réalisons des applications clés en main depuis le conseil jusqu'à la production de projets informatiques, développement de logiciels système, temps réel, automatisme industriel, sécurité informatique, gestion intégré incluant l'ERP, le CRM et le Datamining.

INFORMATIS TS dispose d'ingénieurs chevronnés de haut niveau capables d'intervenir avec une réactivité étonnante pour faire face aux besoins de nos clients. Nos ingénieurs sont issus pour la plupart de grandes écoles (ESE, ENSERB, INSA, ENST…) ou ont une formation BAC + 5 et une expérience moyenne de 5 années dans leur qualification.

Le département recrutement d'Informatis-TS est un vrai cabinet d'Executive Search, puisqu'il dispose d'un fichier de 30 000 spécialistes couvrant les fonctions de directeur de projet, chef de projet, analyste fonctionnel, ingénieur réseaux , au spécialiste ERP, Décisionnel, CRM, Internet/Intranet …",
13805,Auticonsult,,,,16,"Chez Auticonsult nous avons une devise : « L’art de la différence ». La différence, quelle différence ? Nous sommes la 1ère ESN en France à employer essentiellement des personnes avec autisme de haut niveau ou syndrome d’Asperger en tant que consultants en informatique pour offrir leurs services aux entreprises. Atypisme et neurodiversité font partie intégrante de notre vocabulaire. Si cela ne vous dit rien et si le syndrome d’Asperger ne vous évoque qu’un certain film avec un certain Dustin Hoffman (et Tom Cruise…) alors nous serions ravis de vous faire découvrir notre environnement où se rencontrent acteurs de l'entrepreneuriat social et entreprises du CAC 40.
Encore une chose, nous sommes une filiale d’Auticon qui emploie plus de 100 consultants avec autisme en Europe (Allemagne, Angleterre, France, Suisse) et notre activité concerne cinq domaines de projets : Développement & Programmation, Cybersécurité, Data-science, Test & Assurance Qualité, Conformité & Reporting.",
13806,Sulema,,,,10,Fabrication et commercialisation d´articles promotionnels,
13808,LUTESSA,,,,16,"Lutessa est un réel spécialiste des infrastructures Réseaux et Sécurité.
Notre vocation est de bâtir la carrière de nos collaborateurs en leur proposant des activités pertinentes pour leur progression technique.
Notre ambition est de vous sortir de votre zone de confort pour aller dans votre zone d'apprentissage voir carrément dans votre zone magique pour les plus volontaires !",
13812,AkzoNobel France,,,,15,,
13813,Page Personnel,,,,10,"Europcar, N°1 de la location de voitures en Europe ",
13817,WYRES SAS,,,,16,"WYRES SAS was founded in 2015 to bring ubiquitous and scalable geolocation capabilities to low power mobile IOT devices and applications. Wyres’ tracking solution uses best-in-class IoT technologies and is deployed through-out Europe by logistic, industrial and transport infrastructures in need of better productivity and digitalization. Wyres multimodal geoloc solver technology can accommodate a large range of use cases, with multiple technologies enabling different levels of accuracy as required, whether indoor or outdoor.
WYRES is a startup, with a dynamic and informal working environment. We are a passionate team, building a company around exciting new generations of IOT technologies and innovative applications for the supply chain and the industry 4.0",
13818,PlayPlay,,,,19,"PlayPlay est une solution technologique qui permet de produire très simplement des contenus vidéo de haute qualité.

Destinée aux marques et aux médias qui animent des communautés sur les réseaux sociaux, PlayPlay aide les social media managers à poster en quelques secondes des contenus à fort potentiel d’engagement sur Facebook, Twitter, Instagram ou Snapchat.

Créer une vidéo ""Breaking News"", ""Citation"", ""Top 10"", ""Score de Foot"" ou format type ""BRUT"" n'a jamais été aussi simple.  

La solution est utilisée par des marques et médias français et internationaux : TF1, Crédit Agricole, Axa, Eurosport, Olympique de Marseille, AS Monaco, Dailymotion, Canal+, Le Parisien, Mondadori, 20Minutes, SeLoger, etc.",
13819,Groupe Rossel La Voix,,,,19,"Le Groupe Rossel La Voix est un acteur incontournable dans le domaine des médias et de la communication. Fort de plus de 30 marques, toujours en recherche d’innovation, nous proposons des produits performants en presse, en audiovisuel, en communication et sur le digital.

Nos 1300 collaborateurs interviennent sur le Nord/Pas-de-Calais, la Picardie et la Champagne-Ardenne. Chaque jour, 7 personnes sur 10 sont en contact avec nos marques.",
13820,Publishing Factory SA,,,,17,"Publishing Factory SA offre tous les outils et services opérationnels et supports nécessaires à la réalisation des missions de ses sociétés partenaires : depuis la gestion des listes d’adresses et des abonnements, le paramétrage des mailings, l’hébergement de contenu… jusqu’à l’encaissement, la réconciliation bancaire et les outils de reporting, la gestion administrative et RH ainsi que la relation client.

Nos partenaires éditent du contenu d’information… en utilisant des techniques qui vous surprendront. Leur process et outils sont révolutionnaires car ils innovent, sans relâche, sur tous leurs métiers.

Rejoignez-nous et prenez part à une aventure entrepreneuriale unique, réunissant déjà 100 employés à Lausanne, ayant fidélisé plus de 2 millions de clients autour de produits créateurs de valeur, ayant trait à la santé et aux médecines alternatives, à l’économie, à la finance ainsi qu’à l’immobilier.

Nous sommes au début de l’histoire et vous pouvez l’écrire avec nous … La suite n’appartient qu’à vous. Si vos valeurs cardinales sont la liberté d’entreprendre et l’excellence, vous vous épanouirez au sein de notre structure.",
13822,RDP CONSEIL,,,,16,"Notre client, une PME lyonnaise en fort développement spécialisée dans le déploiement de solutions WIFI et terminaux codes à barres depuis plus de 15 ans, recrute son (sa) futur(e) Développeur (se) Confirmé (e ) en Java, Javascript, C, C++ 
Notre client déploie et commercialise auprès de clients Grands comptes des solutions autour de la vidéo surveillance sous IP et des outils connectés. 
L’entreprise à taille humaine, compte 15 collaborateurs et a doublé son CA sur les 3 dernières années.
En pleine évolution, son chiffre d’affaires s’élève à de plus de 7 M€.
Sa force est de fusionner un ensemble de technologies pour améliorer les suivis des flux.

Ayant développé une solution logicielle dédiée aux objets connectés en logistique, notre client a gagné le prix de l’innovation en 2017 avec cette solution unique sur le marché de la logistique et du transport au niveau européen.
Fortement positionné sur le marché des objets connectés et demain sur le marché de la robotique, notre client recherche son nouveau Développeur Confirmé en Java, Javascript, C, C++ H/F

L’entreprise fonctionne sur un modèle et un concept de start up avec des équipes jeunes, dynamiques et autonomes s’épanouissant au niveau professionnel, surfant sur la vague des technologies de pointe avec toutefois la sécurité et la pérennité d’une entreprise solide en place depuis de nombreuses années.
Elle propose à ses collaborateurs un quotidien passionnant et des missions variées où chacun a l'opportunité de se révéler. 

Si vous recherchez une entreprise innovante reconnue pour son expertise sur un marché de niche en plein développement avec des ambitions constantes de progrès, 
si vous souhaitez évoluer sur des technologies de dernière génération et à la pointe, dans un environnement de travail convivial et accueillant, dans des locaux complètement refaits, 
si vous voulez rejoindre une équipe jeune, enthousiaste et de bonne humeur où l’on vous fera confiance tout en vous permettant de monter en compétences, 

alors n’hésitez plus",
